what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1350252699662
closed,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1350252699663
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1350252706781
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1350252708071
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1350252709829
stopped,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1350252712693
stopped,bundle,org.eclipse.mylyn.bugzilla.core,3.6.2.v20110903-0100,"org.eclipse.mylyn.bugzilla.core",1350252712695
stopped,bundle,org.eclipse.mylyn.ide.ant,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ant",1350252712699
stopped,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1350252712701
stopped,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1350252712704
stopped,bundle,org.eclipse.egit.mylyn.ui,1.1.0.201109151100-r,"org.eclipse.egit.mylyn.ui",1350252712706
